"dia";"hora";"valentina/002/humidity";"valentina/002/temperature"
"2013-03-19";"18:51:29";82.1;13.3
"2013-03-19";"18:50:29";82.1;13.3
"2013-03-19";"18:49:29";82.1;13.3
"2013-03-19";"18:48:29";82.1;13.3
"2013-03-19";"18:47:29";82.1;13.3
"2013-03-19";"18:46:28";82.1;13.4
"2013-03-19";"18:45:28";82.1;13.4
"2013-03-19";"18:44:28";82.1;13.3
"2013-03-19";"18:43:28";82.1;13.3
"2013-03-19";"18:42:28";82.1;13.4
"2013-03-19";"18:41:28";82.1;13.4
"2013-03-19";"18:40:28";82.1;13.4
"2013-03-19";"18:39:28";82.1;13.4
"2013-03-19";"18:38:28";82.1;13.4
"2013-03-19";"18:37:28";82.2;13.5
"2013-03-19";"18:36:28";82.2;13.5
"2013-03-19";"18:35:27";82.2;13.6
"2013-03-19";"18:34:27";82.2;13.6
"2013-03-19";"18:33:27";82.2;13.7
"2013-03-19";"18:32:27";82.2;13.8
"2013-03-19";"18:31:27";82.2;13.8
"2013-03-19";"18:30:27";82.2;13.8
"2013-03-19";"18:29:27";82.2;13.8
"2013-03-19";"18:28:27";82.2;13.8
"2013-03-19";"18:27:27";82.2;13.8
"2013-03-19";"18:26:27";82.2;13.9
"2013-03-19";"18:25:27";82.2;13.9
"2013-03-19";"18:24:26";82.2;13.9
"2013-03-19";"18:23:26";82.2;14
"2013-03-19";"18:22:26";82.2;14
"2013-03-19";"18:21:26";82.2;14
"2013-03-19";"18:20:26";82.3;14.1
"2013-03-19";"18:19:26";82.3;14.2
"2013-03-19";"18:18:26";82.3;14.2
"2013-03-19";"18:17:26";82.3;14.2
"2013-03-19";"18:16:26";82.3;14.2
"2013-03-19";"18:15:26";82.3;14.3
"2013-03-19";"18:14:26";82.3;14.3
"2013-03-19";"18:13:25";82.3;14.4
"2013-03-19";"18:12:25";82.3;14.4
"2013-03-19";"18:11:25";82.3;14.4
"2013-03-19";"18:10:25";82.3;14.5
"2013-03-19";"18:09:25";82.3;14.6
"2013-03-19";"18:08:25";82.3;14.6
"2013-03-19";"18:07:25";82.3;14.6
"2013-03-19";"18:06:25";82.3;14.7
"2013-03-19";"18:05:25";82.3;14.8
"2013-03-19";"18:04:25";82.3;14.9
"2013-03-19";"18:03:25";82.3;15
"2013-03-19";"18:02:24";82.3;15.1
"2013-03-19";"18:01:24";82.3;15.1
"2013-03-19";"18:00:24";82.3;15.2
"2013-03-19";"17:59:24";82.3;15.3
"2013-03-19";"17:58:24";82.4;15.4
"2013-03-19";"17:57:24";82.4;15.4
"2013-03-19";"17:56:24";82.4;15.4
"2013-03-19";"17:55:24";82.4;15.5
"2013-03-19";"17:54:24";82.4;15.6
"2013-03-19";"17:53:24";82.4;15.8
"2013-03-19";"17:52:24";82.3;15.9
"2013-03-19";"17:51:23";82.4;16
"2013-03-19";"17:50:23";82.4;16.1
"2013-03-19";"17:49:23";81.1;16.2
"2013-03-19";"17:48:23";80.4;16.4
"2013-03-19";"17:47:23";80.7;16.6
"2013-03-19";"17:46:23";79.6;16.7
"2013-03-19";"17:45:23";78.2;16.9
"2013-03-19";"17:44:23";76.6;17.2
"2013-03-19";"17:43:23";75.7;17.5
"2013-03-19";"17:42:23";73.6;17.9
"2013-03-19";"17:41:22";72.1;18.2
"2013-03-19";"17:40:22";70.9;18.5
"2013-03-19";"17:39:22";69.4;18.9
"2013-03-19";"17:38:22";69.9;19.1
"2013-03-19";"17:37:22";69.9;19
"2013-03-19";"17:36:22";70.8;18.9
"2013-03-19";"17:35:22";69.8;18.9
"2013-03-19";"17:34:22";71.6;18.8
"2013-03-19";"17:33:22";70.4;18.7
"2013-03-19";"17:32:22";71.2;18.7
"2013-03-19";"17:31:22";71;18.7
"2013-03-19";"17:30:21";73.3;18.6
"2013-03-19";"17:29:21";72.1;18.5
"2013-03-19";"17:28:21";69.3;18.6
"2013-03-19";"17:27:21";69.9;18.7
"2013-03-19";"17:26:21";71.6;18.7
"2013-03-19";"17:25:21";69.7;18.7
"2013-03-19";"17:24:21";69.6;18.8
"2013-03-19";"17:23:21";70.1;18.8
"2013-03-19";"17:22:21";70.1;18.9
"2013-03-19";"17:21:21";69.7;18.9
"2013-03-19";"17:20:21";70.8;18.7
"2013-03-19";"17:19:20";73.1;18.5
"2013-03-19";"17:18:20";72.9;18.4
"2013-03-19";"17:17:20";72.2;18.3
"2013-03-19";"17:16:20";72.9;18.3
"2013-03-19";"17:15:20";72.8;18.4
"2013-03-19";"17:14:20";70.7;18.6
"2013-03-19";"17:13:20";68.5;18.7
"2013-03-19";"17:12:20";69.3;19
"2013-03-19";"17:11:20";64.7;19.4
"2013-03-19";"17:10:20";64.4;19.9
"2013-03-19";"17:09:20";62.2;20.4
"2013-03-19";"17:08:19";60.4;20.9
"2013-03-19";"17:07:19";57.5;21.7
"2013-03-19";"17:06:19";52;22.4
"2013-03-19";"17:05:19";53.1;23.2
"2013-03-19";"17:04:19";48.2;23.9
"2013-03-19";"17:03:19";48.5;24.2
"2013-03-19";"17:02:19";48.4;24.2
"2013-03-19";"17:01:19";48.7;24.3
"2013-03-19";"17:00:19";47.8;24.5
"2013-03-19";"16:59:19";46.9;24.5
"2013-03-19";"16:58:19";50.2;24.4
"2013-03-19";"16:57:19";50.8;24.3
"2013-03-19";"16:56:18";50.2;24.2
"2013-03-19";"16:55:18";56.5;24
"2013-03-19";"16:54:18";54.2;23.8
"2013-03-19";"16:53:18";53.7;23.4
"2013-03-19";"16:52:18";56.9;22.8
"2013-03-19";"16:51:18";60.9;22
"2013-03-19";"16:50:18";62.3;21.3
"2013-03-19";"16:49:17";62;20.8
"2013-03-19";"16:48:17";64.7;20.7
"2013-03-19";"16:47:17";63;20.8
"2013-03-19";"16:46:16";60.2;21.1
"2013-03-19";"16:45:16";58.4;21.4
"2013-03-19";"16:44:15";57;21.7
"2013-03-19";"16:43:15";57.4;22
"2013-03-19";"16:42:15";57.2;22.4
"2013-03-19";"16:41:15";59.1;22.7
"2013-03-19";"16:40:14";56.7;23
"2013-03-19";"16:39:14";55.8;23.2
"2013-03-19";"16:38:14";56.7;23.2
"2013-03-19";"16:37:14";57.2;23.1
"2013-03-19";"16:36:12";55.9;23.1
"2013-03-19";"16:35:12";56.8;23.1
"2013-03-19";"16:34:12";57.7;22.9
"2013-03-19";"16:33:11";54.9;22.9
"2013-03-19";"16:32:11";54.7;22.8
"2013-03-19";"16:31:11";53.3;22.8
"2013-03-19";"16:30:11";52.2;23.1
"2013-03-19";"16:29:11";53.7;23.1
"2013-03-19";"16:28:10";49.5;23.4
"2013-03-19";"16:27:09";47.8;23.8
"2013-03-19";"16:26:09";45.7;24.3
"2013-03-19";"16:25:08";45.1;24.9
"2013-03-19";"16:24:08";43.3;25.6
"2013-03-19";"16:23:08";39.1;26.6
"2013-03-19";"16:22:08";38.3;27.1
"2013-03-19";"16:21:08";35.8;27.5
"2013-03-19";"16:20:23";;
"2013-03-19";"16:20:07";36.2;28.1
"2013-03-19";"16:19:07";37.3;28.5
"2013-03-19";"16:18:07";40.9;28.8
"2013-03-19";"16:17:07";38.9;28.7
"2013-03-19";"16:16:07";41.3;28.5
"2013-03-19";"16:15:07";43.7;28
"2013-03-19";"16:14:07";45.7;26.8
"2013-03-19";"16:13:07";50.4;25.6
"2013-03-19";"16:12:07";56.1;24.3
"2013-03-19";"16:11:06";56.8;23.1
"2013-03-19";"16:10:06";60;22.3
"2013-03-19";"16:09:06";58.8;22
"2013-03-19";"16:08:06";64.4;21.8
"2013-03-19";"16:07:06";62.8;21.6
"2013-03-19";"16:06:06";61.5;21.6
"2013-03-19";"16:05:06";64.6;21.6
"2013-03-19";"16:04:06";62.6;21.5
"2013-03-19";"16:03:06";64.8;21.5
"2013-03-19";"16:02:06";67.7;21.4
"2013-03-19";"16:01:06";65.8;21.3
"2013-03-19";"16:00:06";65.7;21.2
"2013-03-19";"15:59:05";62;21.3
"2013-03-19";"15:58:05";62.6;21.4
"2013-03-19";"15:57:05";62.3;21.4
"2013-03-19";"15:56:05";64.2;21.5
"2013-03-19";"15:55:05";64.4;21.6
"2013-03-19";"15:54:05";64.5;21.6
"2013-03-19";"15:53:05";63.9;21.6
"2013-03-19";"15:52:05";65.5;21.6
"2013-03-19";"15:51:05";66.7;21.6
"2013-03-19";"15:50:05";63.5;21.6
"2013-03-19";"15:49:05";63.5;21.7
"2013-03-19";"15:48:05";65.8;21.7
"2013-03-19";"15:47:04";63.4;21.7
"2013-03-19";"15:46:04";60;21.9
"2013-03-19";"15:45:04";56.6;22.2
"2013-03-19";"15:44:04";57.8;22.4
"2013-03-19";"15:43:04";59;22.7
"2013-03-19";"15:42:04";61.3;22.9
"2013-03-19";"15:41:04";60.4;23.1
"2013-03-19";"15:40:04";61.4;23.2
"2013-03-19";"15:39:04";58.6;23.4
"2013-03-19";"15:38:04";57.7;23.5
"2013-03-19";"15:37:04";55.9;23.7
"2013-03-19";"15:36:04";55.4;24
"2013-03-19";"15:35:04";53.3;24.2
"2013-03-19";"15:34:03";50.7;24.5
"2013-03-19";"15:33:03";51;24.9
"2013-03-19";"15:32:03";50.4;25.3
"2013-03-19";"15:31:03";56.2;25
"2013-03-19";"15:30:03";57.6;24.5
"2013-03-19";"15:29:03";56.7;24.2
"2013-03-19";"15:28:03";53;24.2
"2013-03-19";"15:27:03";57.7;24.1
"2013-03-19";"15:26:03";58.3;24
"2013-03-19";"15:25:03";54.7;24.1
"2013-03-19";"15:24:03";52.7;24.3
"2013-03-19";"15:23:02";54.3;24.5
"2013-03-19";"15:22:02";51.7;24.8
"2013-03-19";"15:21:02";51.4;25
"2013-03-19";"15:20:02";51.7;25.2
"2013-03-19";"15:19:02";53.1;25.4
"2013-03-19";"15:18:02";53.4;25.7
"2013-03-19";"15:17:02";52.5;26.1
"2013-03-19";"15:16:02";47.6;26.6
"2013-03-19";"15:15:02";45.1;27.5
"2013-03-19";"15:14:27";;
"2013-03-19";"15:14:02";42.7;28.2
"2013-03-19";"15:13:02";43.5;28.5
"2013-03-19";"15:12:01";42.1;28.9
"2013-03-19";"15:11:01";38.1;29.3
"2013-03-19";"15:10:01";38.3;29.6
"2013-03-19";"15:09:01";40.5;29.6
"2013-03-19";"15:08:01";42.8;29.5
"2013-03-19";"15:07:01";43.9;28.9
"2013-03-19";"15:06:01";45.7;28.5
"2013-03-19";"15:05:01";44.9;28.6
"2013-03-19";"15:04:01";40.7;28.8
"2013-03-19";"15:03:01";44.5;28.6
"2013-03-19";"15:02:02";;
"2013-03-19";"15:02:01";48.6;27.9
"2013-03-19";"15:01:00";45.6;27.4
"2013-03-19";"15:00:00";47.5;26.4
"2013-03-19";"14:59:00";55;24.8
"2013-03-19";"14:58:00";60.9;23
"2013-03-19";"14:57:00";62.5;21.7
"2013-03-19";"14:56:00";63.9;21.2
"2013-03-19";"14:55:00";66.4;20.8
"2013-03-19";"14:54:00";67.9;20.5
"2013-03-19";"14:53:00";71;19.9
"2013-03-19";"14:52:00";73.3;19.3
"2013-03-19";"14:50:59";73.2;18.9
"2013-03-19";"14:49:59";73.3;18.6
"2013-03-19";"14:48:59";77.1;18.2
"2013-03-19";"14:47:59";78.4;17.9
"2013-03-19";"14:46:59";78.4;17.7
"2013-03-19";"14:45:59";79.8;17.6
"2013-03-19";"14:44:59";80.6;17.4
"2013-03-19";"14:43:59";80.3;17.3
"2013-03-19";"14:42:58";81;17.3
"2013-03-19";"14:41:58";80.8;17.2
"2013-03-19";"14:40:58";81;17.2
"2013-03-19";"14:39:58";80;17.2
"2013-03-19";"14:38:58";79.5;17.3
"2013-03-19";"14:37:58";80.1;17.3
"2013-03-19";"14:36:58";78.7;17.4
"2013-03-19";"14:35:58";78.8;17.4
"2013-03-19";"14:34:57";78.4;17.5
"2013-03-19";"14:33:57";78;17.6
"2013-03-19";"14:32:57";76.9;17.7
"2013-03-19";"14:31:57";74.6;17.9
"2013-03-19";"14:30:57";75.7;18.1
"2013-03-19";"14:29:57";76.7;18.2
"2013-03-19";"14:28:57";77.6;18.2
"2013-03-19";"14:27:57";77.4;18.2
"2013-03-19";"14:26:57";76.9;18.2
"2013-03-19";"14:25:57";75.8;18.3
"2013-03-19";"14:24:57";76.2;18.3
"2013-03-19";"14:23:56";77.1;18.3
"2013-03-19";"14:22:56";76.2;18.2
"2013-03-19";"14:21:56";77.5;18.2
"2013-03-19";"14:20:56";78.3;18.1
"2013-03-19";"14:19:56";77.3;18
"2013-03-19";"14:18:56";77.1;18
"2013-03-19";"14:17:56";77.5;18
"2013-03-19";"14:16:56";78.8;17.9
"2013-03-19";"14:15:56";78.8;17.8
"2013-03-19";"14:14:56";79.7;17.7
"2013-03-19";"14:13:56";79.4;17.6
"2013-03-19";"14:12:56";77.5;17.6
"2013-03-19";"14:11:56";76.5;17.7
"2013-03-19";"14:10:55";76.7;17.7
"2013-03-19";"14:09:55";78.6;17.8
"2013-03-19";"14:08:55";78.5;17.8
"2013-03-19";"14:07:55";79.6;17.8
"2013-03-19";"14:06:55";79.5;17.8
"2013-03-19";"14:05:55";79.5;17.7
"2013-03-19";"14:04:55";79.3;17.7
"2013-03-19";"14:03:55";79.9;17.6
"2013-03-19";"14:02:55";78.2;17.6
"2013-03-19";"14:01:55";77.6;17.7
"2013-03-19";"14:00:54";78.3;17.7
"2013-03-19";"13:59:54";79.5;17.7
"2013-03-19";"13:58:54";79.9;17.7
"2013-03-19";"13:57:54";79.4;17.6
"2013-03-19";"13:56:54";79.4;17.6
"2013-03-19";"13:55:54";78.9;17.6
"2013-03-19";"13:54:54";79.1;17.7
"2013-03-19";"13:53:54";78.9;17.7
"2013-03-19";"13:52:53";78.4;17.7
"2013-03-19";"13:51:53";77.9;17.8
"2013-03-19";"13:50:53";77.3;17.8
"2013-03-19";"13:49:53";76.7;17.9
"2013-03-19";"13:48:53";77.7;18.1
"2013-03-19";"13:47:53";77;18.1
"2013-03-19";"13:46:53";77.2;18.2
"2013-03-19";"13:45:53";77;18.2
"2013-03-19";"13:44:53";75.4;18.3
"2013-03-19";"13:43:53";75.9;18.4
"2013-03-19";"13:42:53";76;18.4
"2013-03-19";"13:41:53";74.5;18.5
"2013-03-19";"13:40:52";74.6;18.6
"2013-03-19";"13:39:52";74.1;18.8
"2013-03-19";"13:38:52";74.2;18.9
"2013-03-19";"13:37:52";71.8;19.1
"2013-03-19";"13:36:52";71.6;19.3
"2013-03-19";"13:35:52";71.7;19.5
"2013-03-19";"13:34:52";69.2;19.8
"2013-03-19";"13:33:52";68;20.1
"2013-03-19";"13:32:52";68.2;20.3
"2013-03-19";"13:31:52";68.8;20.5
"2013-03-19";"13:30:52";67.2;20.7
"2013-03-19";"13:29:52";67;20.8
"2013-03-19";"13:28:51";63.5;20.9
"2013-03-19";"13:27:51";63.3;21.2
"2013-03-19";"13:26:51";64.9;21.5
"2013-03-19";"13:25:51";61.2;21.7
"2013-03-19";"13:24:51";62;22
"2013-03-19";"13:23:51";62.1;22.1
"2013-03-19";"13:22:51";61.9;22.1
"2013-03-19";"13:21:51";64;22
"2013-03-19";"13:20:51";61.9;22.1
"2013-03-19";"13:19:51";62.9;22.2
"2013-03-19";"13:18:50";60.8;22.3
"2013-03-19";"13:17:50";61.9;22.3
"2013-03-19";"13:16:50";62.1;22.3
"2013-03-19";"13:15:50";61.5;22.3
"2013-03-19";"13:14:50";62;22.4
"2013-03-19";"13:13:50";61.5;22.5
"2013-03-19";"13:12:50";62.9;22.4
"2013-03-19";"13:11:50";63.7;22.3
"2013-03-19";"13:10:50";64.6;22.2
"2013-03-19";"13:09:50";68;21.9
"2013-03-19";"13:08:50";67.1;21.6
"2013-03-19";"13:07:50";66.6;21.2
"2013-03-19";"13:06:49";64.5;21.1
"2013-03-19";"13:05:49";64.8;21.1
"2013-03-19";"13:04:49";67.3;21.1
"2013-03-19";"13:03:49";67.7;21.2
"2013-03-19";"13:02:49";67.2;21.2
"2013-03-19";"13:01:49";68.7;21.1
"2013-03-19";"13:00:49";68.3;21.1
"2013-03-19";"12:59:49";68.6;21
"2013-03-19";"12:58:49";67.8;21
"2013-03-19";"12:57:49";68.7;21.1
"2013-03-19";"12:56:49";73.1;21
"2013-03-19";"12:55:49";72.9;20.8
"2013-03-19";"12:54:49";71.1;20.7
"2013-03-19";"12:53:49";70.7;20.8
"2013-03-19";"12:52:48";73.5;20.8
"2013-03-19";"12:51:48";74.1;20.6
"2013-03-19";"12:50:48";73.1;20.6
"2013-03-19";"12:49:48";71;20.6
"2013-03-19";"12:48:48";72.6;20.5
"2013-03-19";"12:47:48";70.4;20.4
"2013-03-19";"12:46:48";69.3;20.5
"2013-03-19";"12:45:48";69.6;20.5
"2013-03-19";"12:44:48";71;20.5
"2013-03-19";"12:43:48";67.8;20.7
"2013-03-19";"12:42:48";67.3;20.9
"2013-03-19";"12:41:48";70.7;20.8
"2013-03-19";"12:40:48";71.2;20.8
"2013-03-19";"12:39:47";69.1;20.8
"2013-03-19";"12:38:47";70.8;20.8
"2013-03-19";"12:37:47";68.6;20.8
"2013-03-19";"12:36:47";68.3;21
"2013-03-19";"12:35:47";68.3;21.1
"2013-03-19";"12:34:47";70.9;21.2
"2013-03-19";"12:33:47";64;21.6
"2013-03-19";"12:32:47";60.8;22.3
"2013-03-19";"12:31:47";57.4;23
"2013-03-19";"12:30:47";54.7;23.8
"2013-03-19";"12:29:47";50.6;24.8
"2013-03-19";"12:28:47";46.3;26.1
"2013-03-19";"12:27:47";47;26.9
"2013-03-19";"12:26:46";47;27.4
"2013-03-19";"12:25:46";46;27.7
"2013-03-19";"12:25:17";;
"2013-03-19";"12:24:46";40.6;28.3
"2013-03-19";"12:23:46";42.8;28.5
"2013-03-19";"12:22:46";43.6;28.4
"2013-03-19";"12:21:46";42.7;28
"2013-03-19";"12:20:46";41.1;28.2
"2013-03-19";"12:19:46";44;28.4
"2013-03-19";"12:18:46";41;28.7
"2013-03-19";"12:17:46";40.7;28.9
"2013-03-19";"12:16:46";42.8;28.7
"2013-03-19";"12:15:46";39.2;28.8
"2013-03-19";"12:14:46";39.2;29.2
"2013-03-19";"12:13:46";35.8;29.8
"2013-03-19";"12:12:45";38.6;30.2
"2013-03-19";"12:11:45";37.3;30.5
"2013-03-19";"12:10:45";37.2;30.8
"2013-03-19";"12:09:45";38.5;30.9
"2013-03-19";"12:08:45";34.4;31.2
"2013-03-19";"12:07:45";35;31.7
"2013-03-19";"12:06:45";37.6;31.7
"2013-03-19";"12:05:45";41;31.4
"2013-03-19";"12:04:45";39.6;31.2
"2013-03-19";"12:03:45";37.3;31.2
"2013-03-19";"12:02:45";36.9;31.1
"2013-03-19";"12:01:45";42.9;30.7
"2013-03-19";"12:00:45";40.5;30.4
"2013-03-19";"11:59:45";38.5;30.2
"2013-03-19";"11:58:45";40.8;30.3
"2013-03-19";"11:57:44";37.2;30.4
"2013-03-19";"11:56:44";46.9;29.9
"2013-03-19";"11:55:44";46.2;29.6
"2013-03-19";"11:54:44";43.3;29.7
"2013-03-19";"11:53:44";38.6;29.9
"2013-03-19";"11:52:44";37.4;30.1
"2013-03-19";"11:51:44";37.3;30.5
"2013-03-19";"11:50:44";40.6;30.6
"2013-03-19";"11:49:44";43.4;30.4
"2013-03-19";"11:48:44";41.1;30.1
"2013-03-19";"11:47:44";44.5;29.6
"2013-03-19";"11:46:44";40.7;29.5
"2013-03-19";"11:45:44";42.3;29.6
"2013-03-19";"11:44:43";43.8;29.6
"2013-03-19";"11:43:43";46;29.4
"2013-03-19";"11:42:43";43.1;29.4
"2013-03-19";"11:41:43";42.3;29.4
"2013-03-19";"11:40:43";42.9;29.4
"2013-03-19";"11:39:43";42.4;29.5
"2013-03-19";"11:38:43";40.6;29.5
"2013-03-19";"11:37:43";43.2;29.4
"2013-03-19";"11:36:43";48.9;29.3
"2013-03-19";"11:35:43";50.4;29
"2013-03-19";"11:34:43";48.4;28.8
"2013-03-19";"11:33:43";49;28.5
"2013-03-19";"11:32:43";52.9;28.2
"2013-03-19";"11:32:18";;
"2013-03-19";"11:31:43";48.6;27.7
"2013-03-19";"11:30:43";49.9;27.1
"2013-03-19";"11:29:42";55;26.5
"2013-03-19";"11:28:42";55;26.1
"2013-03-19";"11:27:42";53.7;25.9
"2013-03-19";"11:26:42";56.2;25.6
"2013-03-19";"11:25:42";56.7;25.6
"2013-03-19";"11:24:42";51.8;25.6
"2013-03-19";"11:23:42";54.7;25.8
"2013-03-19";"11:22:42";56.2;25.9
"2013-03-19";"11:21:42";55;26.1
"2013-03-19";"11:20:42";54.4;26.3
"2013-03-19";"11:19:42";49.4;26.8
"2013-03-19";"11:18:42";48.3;27.6
"2013-03-19";"11:18:04";;
"2013-03-19";"11:17:42";50.1;28.1
"2013-03-19";"11:16:41";51.8;28.5
"2013-03-19";"11:15:41";50.3;28.9
"2013-03-19";"11:14:41";54;29.2
"2013-03-19";"11:13:41";49.6;29.3
"2013-03-19";"11:12:41";57.4;29.1
"2013-03-19";"11:11:41";61.3;28.7
"2013-03-19";"11:10:41";61.1;28.2
"2013-03-19";"11:10:18";;
"2013-03-19";"11:09:41";62.6;27.6
"2013-03-19";"11:08:41";62.1;27.2
"2013-03-19";"11:07:41";59.4;27.1
"2013-03-19";"11:06:41";60.1;27.2
"2013-03-19";"11:05:41";63.7;27.1
"2013-03-19";"11:04:41";62.3;26.9
"2013-03-19";"11:03:41";63.2;26.8
"2013-03-19";"11:02:41";64.2;26.6
"2013-03-19";"11:01:40";68;26.2
"2013-03-19";"11:00:40";65;25.8
"2013-03-19";"10:59:40";64.7;25.5
"2013-03-19";"10:58:40";70;25
"2013-03-19";"10:57:40";68.7;24.4
"2013-03-19";"10:56:40";72.8;23.7
"2013-03-19";"10:55:40";73.9;23.1
"2013-03-19";"10:54:40";73.3;22.8
"2013-03-19";"10:53:40";77;22.9
"2013-03-19";"10:52:40";82;22.7
"2013-03-19";"10:51:40";83;22
"2013-03-19";"10:50:40";83.1;21.3
"2013-03-19";"10:49:39";83;20.7
"2013-03-19";"10:48:39";82.9;20.4
"2013-03-19";"10:47:39";82.9;20.4
"2013-03-19";"10:46:39";82.9;20.2
"2013-03-19";"10:45:39";82.9;19.7
"2013-03-19";"10:44:39";82.8;19.4
"2013-03-19";"10:43:39";82.8;19.2
"2013-03-19";"10:42:39";82.8;19.1
"2013-03-19";"10:41:39";82.9;19.3
"2013-03-19";"10:40:39";82.9;19.4
"2013-03-19";"10:39:39";82.9;19.7
"2013-03-19";"10:38:39";83;20.2
"2013-03-19";"10:37:39";80.7;20.9
"2013-03-19";"10:36:39";74.2;21.7
"2013-03-19";"10:35:39";70.9;22.6
"2013-03-19";"10:34:39";62.4;22.9
"2013-03-19";"10:33:38";61.8;23.2
"2013-03-19";"10:32:38";63.8;23.3
"2013-03-19";"10:31:38";61.5;23.4
"2013-03-19";"10:30:38";61.5;23.6
"2013-03-19";"10:29:38";63.3;23.4
"2013-03-19";"10:28:38";62.1;23.2
"2013-03-19";"10:27:38";65.4;22.8
"2013-03-19";"10:26:38";64;22.6
"2013-03-19";"10:25:38";63.2;22.4
"2013-03-19";"10:24:38";63.5;22.3
"2013-03-19";"10:23:38";59.5;22.3
"2013-03-19";"10:22:38";63.8;22.3
"2013-03-19";"10:21:38";61.4;22.2
"2013-03-19";"10:20:38";60;22.1
"2013-03-19";"10:19:38";65.7;22.1
"2013-03-19";"10:18:38";64.3;22
"2013-03-19";"10:17:38";64.6;22
"2013-03-19";"10:16:38";62.9;21.9
"2013-03-19";"10:15:37";61.8;21.8
"2013-03-19";"10:14:37";60.8;21.8
"2013-03-19";"10:13:37";60.4;21.8
"2013-03-19";"10:12:37";59.3;21.8
"2013-03-19";"10:11:37";59.6;22
"2013-03-19";"10:10:37";59.4;22.1
"2013-03-19";"10:09:37";57.9;22.2
"2013-03-19";"10:08:37";61.4;22.1
"2013-03-19";"10:07:37";60.4;22.1
"2013-03-19";"10:06:37";59.6;22.2
"2013-03-19";"10:05:37";60.1;22.2
"2013-03-19";"10:04:37";61.6;22.2
"2013-03-19";"10:03:36";61.9;22.1
"2013-03-19";"10:02:36";59.9;22.1
"2013-03-19";"10:01:36";59;22.2
"2013-03-19";"10:00:36";59.4;22.2
"2013-03-19";"09:59:36";56.9;22.2
"2013-03-19";"09:58:36";55.7;22.3
"2013-03-19";"09:57:36";54.6;22.4
"2013-03-19";"09:56:36";55.5;22.4
"2013-03-19";"09:55:36";54.2;22.4
"2013-03-19";"09:54:36";52.1;22.4
"2013-03-19";"09:53:36";49.7;22.5
"2013-03-19";"09:52:36";52.8;22.4
"2013-03-19";"09:51:35";48.1;22.5
"2013-03-19";"09:50:35";47.9;22.6
"2013-03-19";"09:49:35";55;22.6
"2013-03-19";"09:48:35";52.9;22.5
"2013-03-19";"09:47:35";52.2;22.5
"2013-03-19";"09:46:35";54;22.5
"2013-03-19";"09:45:35";56.9;22.5
"2013-03-19";"09:44:35";55.3;22.5
"2013-03-19";"09:43:35";51.3;22.6
"2013-03-19";"09:42:35";50;22.7
"2013-03-19";"09:41:35";46.8;22.9
"2013-03-19";"09:40:35";49.3;23.1
"2013-03-19";"09:39:35";54.1;23.3
"2013-03-19";"09:38:35";55.7;23.3
"2013-03-19";"09:37:35";54.4;23.3
"2013-03-19";"09:36:34";54.5;23.3
"2013-03-19";"09:35:34";53.9;23.3
"2013-03-19";"09:34:34";53.3;23.3
"2013-03-19";"09:33:34";52.6;23.2
"2013-03-19";"09:32:34";51.8;23.2
"2013-03-19";"09:31:34";47.8;23.4
"2013-03-19";"09:30:34";51.2;23.4
"2013-03-19";"09:29:34";49.6;23.4
"2013-03-19";"09:28:34";48.3;23.3
"2013-03-19";"09:27:34";44.9;23.5
"2013-03-19";"09:26:34";45.1;23.8
"2013-03-19";"09:25:34";44.4;24.1
"2013-03-19";"09:24:34";40.1;24.8
"2013-03-19";"09:23:34";38.4;25.6
"2013-03-19";"09:22:34";40.6;26
"2013-03-19";"09:21:34";46;25.6
"2013-03-19";"09:20:34";43.3;25.2
"2013-03-19";"09:19:34";49.9;24.9
"2013-03-19";"09:18:33";49;24.8
"2013-03-19";"09:17:33";48.2;24.7
"2013-03-19";"09:16:33";44.6;24.7
"2013-03-19";"09:15:33";47.3;24.7
"2013-03-19";"09:14:33";48.2;24.6
"2013-03-19";"09:13:33";48;24.1
"2013-03-19";"09:12:33";51.9;23.7
"2013-03-19";"09:11:33";49.2;23.6
"2013-03-19";"09:10:33";48.9;23.6
"2013-03-19";"09:09:33";49;23.6
"2013-03-19";"09:08:33";55;23.1
"2013-03-19";"09:07:33";54.4;22.7
"2013-03-19";"09:06:33";56.2;22.2
"2013-03-19";"09:05:33";57.4;21.5
"2013-03-19";"09:04:32";58.5;20.9
"2013-03-19";"09:03:32";61.1;20.7
"2013-03-19";"09:02:32";58.9;20.7
"2013-03-19";"09:01:32";55.7;21
"2013-03-19";"09:00:32";52.7;21.4
"2013-03-19";"08:59:32";54.3;21.9
"2013-03-19";"08:58:32";53.3;22.1
"2013-03-19";"08:57:32";58.9;22.1
"2013-03-19";"08:56:32";55.8;21.8
"2013-03-19";"08:55:32";54.2;21.9
"2013-03-19";"08:54:32";53.2;22.2
"2013-03-19";"08:53:32";50.4;22.8
"2013-03-19";"08:52:32";48.2;23.4
"2013-03-19";"08:51:32";45.4;24.1
"2013-03-19";"08:50:31";41.2;24.9
"2013-03-19";"08:49:31";42.8;25.5
"2013-03-19";"08:48:31";41.6;25.8
"2013-03-19";"08:47:31";41.3;26.1
"2013-03-19";"08:46:31";42.5;26.3
"2013-03-19";"08:45:31";42.9;26.3
"2013-03-19";"08:44:31";39.9;26.3
"2013-03-19";"08:43:31";38;26.7
"2013-03-19";"08:42:31";48;27.2
"2013-03-19";"08:41:31";44.9;27.5
